startingAirport,destinationAirport,flightDate,totalFare,segmentsDepartureTimeRaw,segmentsArrivalTimeRaw
ATL,LAX,2022-05-19,168.59,2022-05-19,2022-05-19
ATL,LAX,2022-05-20,159.78,2022-05-20,2022-05-20
ATL,LAX,2022-05-21,133.78,2022-05-21,2022-05-21
ATL,LAX,2022-05-22,179.59,2022-05-22,2022-05-22
ATL,LAX,2022-05-23,168.59,2022-05-23,2022-05-23
ATL,LAX,2022-05-24,135.68,2022-05-24,2022-05-24
ATL,LAX,2022-05-25,198.59,2022-05-25,2022-05-25
ATL,LAX,2022-05-26,198.59,2022-05-26,2022-05-26
ATL,LAX,2022-05-27,198.59,2022-05-27,2022-05-27
ATL,LAX,2022-05-28,179.78,2022-05-28,2022-05-28
ATL,LAX,2022-05-29,238.59,2022-05-29,2022-05-29
ATL,LAX,2022-05-30,238.59,2022-05-30,2022-05-30
ATL,LAX,2022-05-31,198.59,2022-05-31,2022-05-31
ATL,LAX,2022-06-01,159.78,2022-06-01,2022-06-01
ATL,LAX,2022-06-02,176.11,2022-06-02,2022-06-02
ATL,LAX,2022-06-03,198.59,2022-06-03,2022-06-03
ATL,LGA,2022-04-17,193.99,2022-04-17,2022-04-17
ATL,LGA,2022-04-18,157.98,2022-04-18,2022-04-18
ATL,LGA,2022-04-19,153.6,2022-04-19,2022-04-19
ATL,LGA,2022-04-20,153.6,2022-04-20,2022-04-20
ATL,LGA,2022-04-21,101.99,2022-04-21,2022-04-21
ATL,LGA,2022-04-22,206.1,2022-04-22,2022-04-22
ATL,LGA,2022-04-23,262.61,2022-04-23,2022-04-23
ATL,LGA,2022-04-24,345.58,2022-04-24,2022-04-24
ATL,LGA,2022-04-25,207.6,2022-04-25,2022-04-25
ATL,LGA,2022-04-26,101.1,2022-04-26,2022-04-26
ATL,LGA,2022-04-27,81.98,2022-04-27,2022-04-27
ATL,LGA,2022-04-28,73.98,2022-04-28,2022-04-28
ATL,LGA,2022-04-29,73.98,2022-04-29,2022-04-29
ATL,LGA,2022-04-30,73.98,2022-04-30,2022-04-30
ATL,LGA,2022-05-01,107.6,2022-05-01,2022-05-01
ATL,LGA,2022-05-02,106.1,2022-05-02,2022-05-02
ATL,LGA,2022-05-03,50.98,2022-05-03,2022-05-03
ATL,LGA,2022-05-04,50.98,2022-05-04,2022-05-04
ATL,LGA,2022-05-05,50.98,2022-05-05,2022-05-05
ATL,LGA,2022-05-06,63.99,2022-05-06,2022-05-06
ATL,LGA,2022-05-07,50.98,2022-05-07,2022-05-07
ATL,LGA,2022-05-08,116.98,2022-05-08,2022-05-08
ATL,LGA,2022-05-09,101.99,2022-05-09,2022-05-09
ATL,LGA,2022-05-10,50.98,2022-05-10,2022-05-10
ATL,LGA,2022-05-11,50.98,2022-05-11,2022-05-11
ATL,LGA,2022-05-12,50.98,2022-05-12,2022-05-12
ATL,LGA,2022-05-13,71.98,2022-05-13,2022-05-13
ATL,LGA,2022-05-14,50.98,2022-05-14,2022-05-14
ATL,LGA,2022-05-15,134.98,2022-05-15,2022-05-15
ATL,LGA,2022-05-16,66.06,2022-05-16,2022-05-16
ATL,LGA,2022-05-17,50.98,2022-05-17,2022-05-17
ATL,LGA,2022-05-18,50.98,2022-05-18,2022-05-18
ATL,LGA,2022-05-19,50.98,2022-05-19,2022-05-19
ATL,LGA,2022-05-20,63.99,2022-05-20,2022-05-20
ATL,LGA,2022-05-21,50.98,2022-05-21,2022-05-21
ATL,LGA,2022-05-22,116.98,2022-05-22,2022-05-22
ATL,LGA,2022-05-23,66.06,2022-05-23,2022-05-23
ATL,LGA,2022-05-24,50.98,2022-05-24,2022-05-24
ATL,LGA,2022-05-25,50.98,2022-05-25,2022-05-25
ATL,LGA,2022-05-26,101.99,2022-05-26,2022-05-26
ATL,LGA,2022-05-27,116.98,2022-05-27,2022-05-27
ATL,LGA,2022-05-28,92.78,2022-05-28,2022-05-28
ATL,LGA,2022-05-29,193.99,2022-05-29,2022-05-29
ATL,LGA,2022-05-30,233.6,2022-05-30,2022-05-30
ATL,LGA,2022-05-31,167.2,2022-05-31,2022-05-31
ATL,LGA,2022-06-01,62.99,2022-06-01,2022-06-01
ATL,LGA,2022-06-02,63.99,2022-06-02,2022-06-02
ATL,LGA,2022-06-03,68.98,2022-06-03,2022-06-03
ATL,MIA,2022-04-17,178.6,2022-04-17,2022-04-17
ATL,MIA,2022-04-18,146.59,2022-04-18,2022-04-18
ATL,MIA,2022-04-19,65.99,2022-04-19,2022-04-19
ATL,MIA,2022-04-20,65.99,2022-04-20,2022-04-20
ATL,MIA,2022-04-21,86.59,2022-04-21,2022-04-21
ATL,MIA,2022-04-22,110.6,2022-04-22,2022-04-22
ATL,MIA,2022-04-23,47.98,2022-04-23,2022-04-23
ATL,MIA,2022-04-24,108.6,2022-04-24,2022-04-24
ATL,MIA,2022-04-25,108.6,2022-04-25,2022-04-25
ATL,MIA,2022-04-26,47.98,2022-04-26,2022-04-26
ATL,MIA,2022-04-27,47.98,2022-04-27,2022-04-27
ATL,MIA,2022-04-28,65.99,2022-04-28,2022-04-28
ATL,MIA,2022-04-29,81.98,2022-04-29,2022-04-29
ATL,MIA,2022-04-30,47.98,2022-04-30,2022-04-30
ATL,MIA,2022-05-01,108.6,2022-05-01,2022-05-01
ATL,MIA,2022-05-02,35.97,2022-05-02,2022-05-02
ATL,MIA,2022-05-03,35.97,2022-05-03,2022-05-03
ATL,MIA,2022-05-04,35.97,2022-05-04,2022-05-04
ATL,MIA,2022-05-05,47.98,2022-05-05,2022-05-05
ATL,MIA,2022-05-06,42.79,2022-05-06,2022-05-06
ATL,MIA,2022-05-07,35.97,2022-05-07,2022-05-07
ATL,MIA,2022-05-08,35.97,2022-05-08,2022-05-08
ATL,MIA,2022-05-09,30.69,2022-05-09,2022-05-09
ATL,MIA,2022-05-10,30.69,2022-05-10,2022-05-10
ATL,MIA,2022-05-11,30.69,2022-05-11,2022-05-11
ATL,MIA,2022-05-12,47.98,2022-05-12,2022-05-12
ATL,MIA,2022-05-13,35.97,2022-05-13,2022-05-13
ATL,MIA,2022-05-14,30.69,2022-05-14,2022-05-14
ATL,MIA,2022-05-15,35.97,2022-05-15,2022-05-15
ATL,MIA,2022-05-16,30.69,2022-05-16,2022-05-16
ATL,MIA,2022-05-17,30.69,2022-05-17,2022-05-17
ATL,MIA,2022-05-18,30.69,2022-05-18,2022-05-18
ATL,MIA,2022-05-19,47.98,2022-05-19,2022-05-19
ATL,MIA,2022-05-20,35.97,2022-05-20,2022-05-20
ATL,MIA,2022-05-21,30.69,2022-05-21,2022-05-21
ATL,MIA,2022-05-22,35.97,2022-05-22,2022-05-22
ATL,MIA,2022-05-23,30.69,2022-05-23,2022-05-23
ATL,MIA,2022-05-24,30.69,2022-05-24,2022-05-24
ATL,MIA,2022-05-25,35.97,2022-05-25,2022-05-25
ATL,MIA,2022-05-26,47.98,2022-05-26,2022-05-26
ATL,MIA,2022-05-27,111.98,2022-05-27,2022-05-27
ATL,MIA,2022-05-28,42.79,2022-05-28,2022-05-28
ATL,MIA,2022-05-29,42.79,2022-05-29,2022-05-29
ATL,MIA,2022-05-30,64.59,2022-05-30,2022-05-30
ATL,MIA,2022-05-31,42.79,2022-05-31,2022-05-31
ATL,MIA,2022-06-01,35.97,2022-06-01,2022-06-01
ATL,MIA,2022-06-02,42.79,2022-06-02,2022-06-02
ATL,MIA,2022-06-03,54.99,2022-06-03,2022-06-03
ATL,OAK,2022-04-17,463.58,2022-04-17,2022-04-17
ATL,OAK,2022-04-18,307.6,2022-04-18,2022-04-18
ATL,OAK,2022-04-19,232.6,2022-04-19,2022-04-19
ATL,OAK,2022-04-20,387.6,2022-04-20,2022-04-20
ATL,OAK,2022-04-21,199.59,2022-04-21,2022-04-21
ATL,OAK,2022-04-22,449.58,2022-04-22,2022-04-22
ATL,OAK,2022-04-23,269.58,2022-04-23,2022-04-23
ATL,OAK,2022-04-24,239.6,2022-04-24,2022-04-24
ATL,OAK,2022-04-25,331.58,2022-04-25,2022-04-25
ATL,OAK,2022-04-26,269.58,2022-04-26,2022-04-26
ATL,OAK,2022-04-27,139.59,2022-04-27,2022-04-27
ATL,OAK,2022-04-28,266.78,2022-04-28,2022-04-28
ATL,OAK,2022-04-29,139.59,2022-04-29,2022-04-29
ATL,OAK,2022-04-30,266.78,2022-04-30,2022-04-30
ATL,OAK,2022-05-01,179.59,2022-05-01,2022-05-01
ATL,OAK,2022-05-02,321.7,2022-05-02,2022-05-02
ATL,OAK,2022-05-03,172.68,2022-05-03,2022-05-03
ATL,OAK,2022-05-04,81.59,2022-05-04,2022-05-04
ATL,OAK,2022-05-05,202.68,2022-05-05,2022-05-05
ATL,OAK,2022-05-06,129.68,2022-05-06,2022-05-06
ATL,OAK,2022-05-07,172.68,2022-05-07,2022-05-07
ATL,OAK,2022-05-08,219.6,2022-05-08,2022-05-08
ATL,OAK,2022-05-09,221.17,2022-05-09,2022-05-09
ATL,OAK,2022-05-10,129.68,2022-05-10,2022-05-10
ATL,OAK,2022-05-11,129.68,2022-05-11,2022-05-11
ATL,OAK,2022-05-12,242.68,2022-05-12,2022-05-12
ATL,OAK,2022-05-13,172.68,2022-05-13,2022-05-13
ATL,OAK,2022-05-14,172.68,2022-05-14,2022-05-14
ATL,OAK,2022-05-15,216.58,2022-05-15,2022-05-15
ATL,OAK,2022-05-16,157.27,2022-05-16,2022-05-16
ATL,OAK,2022-05-17,142.68,2022-05-17,2022-05-17
ATL,OAK,2022-05-18,142.68,2022-05-18,2022-05-18
ATL,OAK,2022-05-19,196.78,2022-05-19,2022-05-19
ATL,OAK,2022-05-20,202.68,2022-05-20,2022-05-20
ATL,OAK,2022-05-21,133.78,2022-05-21,2022-05-21
ATL,OAK,2022-05-22,179.59,2022-05-22,2022-05-22
ATL,OAK,2022-05-23,172.68,2022-05-23,2022-05-23
ATL,OAK,2022-05-24,157.27,2022-05-24,2022-05-24
ATL,OAK,2022-05-25,216.58,2022-05-25,2022-05-25
ATL,OAK,2022-05-26,243.78,2022-05-26,2022-05-26
ATL,OAK,2022-05-27,281.58,2022-05-27,2022-05-27
ATL,OAK,2022-05-28,243.78,2022-05-28,2022-05-28
ATL,OAK,2022-05-29,297.58,2022-05-29,2022-05-29
ATL,OAK,2022-05-30,312.58,2022-05-30,2022-05-30
ATL,OAK,2022-05-31,226.78,2022-05-31,2022-05-31
ATL,OAK,2022-06-01,193.78,2022-06-01,2022-06-01
ATL,OAK,2022-06-02,226.78,2022-06-02,2022-06-02
ATL,OAK,2022-06-03,259.96,2022-06-03,2022-06-03
ATL,ORD,2022-04-17,149.6,2022-04-17,2022-04-17
ATL,ORD,2022-04-18,140.6,2022-04-18,2022-04-18
ATL,ORD,2022-04-19,140.59,2022-04-19,2022-04-19
ATL,ORD,2022-04-20,140.6,2022-04-20,2022-04-20
ATL,ORD,2022-04-21,187.6,2022-04-21,2022-04-21
ATL,ORD,2022-04-22,140.6,2022-04-22,2022-04-22
ATL,ORD,2022-04-23,140.6,2022-04-23,2022-04-23
ATL,ORD,2022-04-24,190.6,2022-04-24,2022-04-24
ATL,ORD,2022-04-25,178.6,2022-04-25,2022-04-25
ATL,ORD,2022-04-26,108.6,2022-04-26,2022-04-26
ATL,ORD,2022-04-27,113.78,2022-04-27,2022-04-27
ATL,ORD,2022-04-28,95.16,2022-04-28,2022-04-28
ATL,ORD,2022-04-29,132.58,2022-04-29,2022-04-29
ATL,ORD,2022-04-30,108.6,2022-04-30,2022-04-30
ATL,ORD,2022-05-01,148.6,2022-05-01,2022-05-01
ATL,ORD,2022-05-02,140.59,2022-05-02,2022-05-02
ATL,ORD,2022-05-03,42.79,2022-05-03,2022-05-03
ATL,ORD,2022-05-04,42.79,2022-05-04,2022-05-04
ATL,ORD,2022-05-05,42.79,2022-05-05,2022-05-05
ATL,ORD,2022-05-06,74.78,2022-05-06,2022-05-06
ATL,ORD,2022-05-07,42.79,2022-05-07,2022-05-07
ATL,ORD,2022-05-08,157.6,2022-05-08,2022-05-08
ATL,ORD,2022-05-09,89.68,2022-05-09,2022-05-09
ATL,ORD,2022-05-10,66.97,2022-05-10,2022-05-10
ATL,ORD,2022-05-11,42.79,2022-05-11,2022-05-11
ATL,ORD,2022-05-12,42.79,2022-05-12,2022-05-12
ATL,ORD,2022-05-13,42.79,2022-05-13,2022-05-13
ATL,ORD,2022-05-14,42.79,2022-05-14,2022-05-14
ATL,ORD,2022-05-15,90.16,2022-05-15,2022-05-15
ATL,ORD,2022-05-16,66.06,2022-05-16,2022-05-16
ATL,ORD,2022-05-17,81.59,2022-05-17,2022-05-17
ATL,ORD,2022-05-18,42.79,2022-05-18,2022-05-18
ATL,ORD,2022-05-19,66.06,2022-05-19,2022-05-19
ATL,ORD,2022-05-20,90.16,2022-05-20,2022-05-20
ATL,ORD,2022-05-21,42.79,2022-05-21,2022-05-21
ATL,ORD,2022-05-22,183.78,2022-05-22,2022-05-22
ATL,ORD,2022-05-23,157.6,2022-05-23,2022-05-23
ATL,ORD,2022-05-24,66.97,2022-05-24,2022-05-24
ATL,ORD,2022-05-25,66.97,2022-05-25,2022-05-25
ATL,ORD,2022-05-26,117.96,2022-05-26,2022-05-26
ATL,ORD,2022-05-27,132.58,2022-05-27,2022-05-27
ATL,ORD,2022-05-28,81.59,2022-05-28,2022-05-28
ATL,ORD,2022-05-29,140.59,2022-05-29,2022-05-29
ATL,ORD,2022-05-30,191.58,2022-05-30,2022-05-30
ATL,ORD,2022-05-31,110.59,2022-05-31,2022-05-31
ATL,ORD,2022-06-01,66.97,2022-06-01,2022-06-01
ATL,ORD,2022-06-02,132.58,2022-06-02,2022-06-02
ATL,ORD,2022-06-03,110.59,2022-06-03,2022-06-03
ATL,PHL,2022-04-17,211.6,2022-04-17,2022-04-17
ATL,PHL,2022-04-18,95.99,2022-04-18,2022-04-18
ATL,PHL,2022-04-19,94.39,2022-04-19,2022-04-19
ATL,PHL,2022-04-20,99.99,2022-04-20,2022-04-20
ATL,PHL,2022-04-21,193.99,2022-04-21,2022-04-21
ATL,PHL,2022-04-22,210.1,2022-04-22,2022-04-22
ATL,PHL,2022-04-23,253.98,2022-04-23,2022-04-23
ATL,PHL,2022-04-24,338.61,2022-04-24,2022-04-24
ATL,PHL,2022-04-25,250.59,2022-04-25,2022-04-25
ATL,PHL,2022-04-26,108.6,2022-04-26,2022-04-26
ATL,PHL,2022-04-27,35.97,2022-04-27,2022-04-27
ATL,PHL,2022-04-28,47.79,2022-04-28,2022-04-28
ATL,PHL,2022-04-29,73.98,2022-04-29,2022-04-29
ATL,PHL,2022-04-30,40.98,2022-04-30,2022-04-30
ATL,PHL,2022-05-01,66.99,2022-05-01,2022-05-01
ATL,PHL,2022-05-02,50.99,2022-05-02,2022-05-02
ATL,PHL,2022-05-03,35.97,2022-05-03,2022-05-03
ATL,PHL,2022-05-04,30.69,2022-05-04,2022-05-04
ATL,PHL,2022-05-05,30.69,2022-05-05,2022-05-05
ATL,PHL,2022-05-06,47.79,2022-05-06,2022-05-06
ATL,PHL,2022-05-07,35.97,2022-05-07,2022-05-07
ATL,PHL,2022-05-08,111.98,2022-05-08,2022-05-08
ATL,PHL,2022-05-09,79.97,2022-05-09,2022-05-09
ATL,PHL,2022-05-10,35.97,2022-05-10,2022-05-10
ATL,PHL,2022-05-11,30.69,2022-05-11,2022-05-11
ATL,PHL,2022-05-12,30.69,2022-05-12,2022-05-12
ATL,PHL,2022-05-13,52.99,2022-05-13,2022-05-13
ATL,PHL,2022-05-14,35.97,2022-05-14,2022-05-14
ATL,PHL,2022-05-15,50.99,2022-05-15,2022-05-15
ATL,PHL,2022-05-16,66.97,2022-05-16,2022-05-16
ATL,PHL,2022-05-17,35.97,2022-05-17,2022-05-17
ATL,PHL,2022-05-18,30.69,2022-05-18,2022-05-18
ATL,PHL,2022-05-19,35.97,2022-05-19,2022-05-19
ATL,PHL,2022-05-20,52.99,2022-05-20,2022-05-20
ATL,PHL,2022-05-21,35.97,2022-05-21,2022-05-21
ATL,PHL,2022-05-22,173.98,2022-05-22,2022-05-22
ATL,PHL,2022-05-23,76.98,2022-05-23,2022-05-23
ATL,PHL,2022-05-24,30.69,2022-05-24,2022-05-24
ATL,PHL,2022-05-25,35.97,2022-05-25,2022-05-25
ATL,PHL,2022-05-26,67.99,2022-05-26,2022-05-26
ATL,PHL,2022-05-27,71.98,2022-05-27,2022-05-27
ATL,PHL,2022-05-28,87.59,2022-05-28,2022-05-28
ATL,PHL,2022-05-29,117.59,2022-05-29,2022-05-29
ATL,PHL,2022-05-30,119.59,2022-05-30,2022-05-30
ATL,PHL,2022-05-31,111.98,2022-05-31,2022-05-31
ATL,PHL,2022-06-01,47.79,2022-06-01,2022-06-01
ATL,PHL,2022-06-02,67.99,2022-06-02,2022-06-02
ATL,PHL,2022-06-03,71.98,2022-06-03,2022-06-03
ATL,SFO,2022-04-17,307.6,2022-04-17,2022-04-17
ATL,SFO,2022-04-18,307.6,2022-04-18,2022-04-18
ATL,SFO,2022-04-19,307.6,2022-04-19,2022-04-19
ATL,SFO,2022-04-20,239.6,2022-04-20,2022-04-20
ATL,SFO,2022-04-21,347.1,2022-04-21,2022-04-21
ATL,SFO,2022-04-22,350.1,2022-04-22,2022-04-22
ATL,SFO,2022-04-23,321.6,2022-04-23,2022-04-23
ATL,SFO,2022-04-24,446.1,2022-04-24,2022-04-24
ATL,SFO,2022-04-25,371.7,2022-04-25,2022-04-25
ATL,SFO,2022-04-26,187.6,2022-04-26,2022-04-26
ATL,SFO,2022-04-27,292.2,2022-04-27,2022-04-27
ATL,SFO,2022-04-28,292.2,2022-04-28,2022-04-28
ATL,SFO,2022-04-29,123.98,2022-04-29,2022-04-29
ATL,SFO,2022-04-30,123.98,2022-04-30,2022-04-30
ATL,SFO,2022-05-01,303.98,2022-05-01,2022-05-01
ATL,SFO,2022-05-02,123.98,2022-05-02,2022-05-02
ATL,SFO,2022-05-03,123.98,2022-05-03,2022-05-03
ATL,SFO,2022-05-04,222.21,2022-05-04,2022-05-04
ATL,SFO,2022-05-05,265.2,2022-05-05,2022-05-05
ATL,SFO,2022-05-06,123.98,2022-05-06,2022-05-06
ATL,SFO,2022-05-07,228.6,2022-05-07,2022-05-07
ATL,SFO,2022-05-08,219.6,2022-05-08,2022-05-08
ATL,SFO,2022-05-09,262.7,2022-05-09,2022-05-09
ATL,SFO,2022-05-10,192.2,2022-05-10,2022-05-10
ATL,SFO,2022-05-11,113.98,2022-05-11,2022-05-11
ATL,SFO,2022-05-12,328.6,2022-05-12,2022-05-12
ATL,SFO,2022-05-13,103.98,2022-05-13,2022-05-13
ATL,SFO,2022-05-14,263.98,2022-05-14,2022-05-14
ATL,SFO,2022-05-15,463.7,2022-05-15,2022-05-15
ATL,SFO,2022-05-16,179.59,2022-05-16,2022-05-16
ATL,SFO,2022-05-17,302.7,2022-05-17,2022-05-17
ATL,SFO,2022-05-18,113.98,2022-05-18,2022-05-18
ATL,SFO,2022-05-19,328.6,2022-05-19,2022-05-19
ATL,SFO,2022-05-20,173.99,2022-05-20,2022-05-20
ATL,SFO,2022-05-21,81.59,2022-05-21,2022-05-21
ATL,SFO,2022-05-22,407.2,2022-05-22,2022-05-22
ATL,SFO,2022-05-23,263.98,2022-05-23,2022-05-23
ATL,SFO,2022-05-24,179.59,2022-05-24,2022-05-24
ATL,SFO,2022-05-25,263.98,2022-05-25,2022-05-25
ATL,SFO,2022-05-26,393.6,2022-05-26,2022-05-26
ATL,SFO,2022-05-27,303.98,2022-05-27,2022-05-27
ATL,SFO,2022-05-28,223.99,2022-05-28,2022-05-28
ATL,SFO,2022-05-29,442.61,2022-05-29,2022-05-29
ATL,SFO,2022-05-30,303.98,2022-05-30,2022-05-30
ATL,SFO,2022-05-31,432.2,2022-05-31,2022-05-31
ATL,SFO,2022-06-01,241.6,2022-06-01,2022-06-01
ATL,SFO,2022-06-02,328.6,2022-06-02,2022-06-02
ATL,SFO,2022-06-03,263.71,2022-06-03,2022-06-03
BOS,ATL,2022-04-17,248.6,2022-04-17,2022-04-17
BOS,ATL,2022-04-18,278.6,2022-04-18,2022-04-18
BOS,ATL,2022-04-19,197.6,2022-04-19,2022-04-19
BOS,ATL,2022-04-20,197.6,2022-04-20,2022-04-20
BOS,ATL,2022-04-21,177.58,2022-04-21,2022-04-21
BOS,ATL,2022-04-22,177.58,2022-04-22,2022-04-22
BOS,ATL,2022-04-23,110.59,2022-04-23,2022-04-23
BOS,ATL,2022-04-24,211.58,2022-04-24,2022-04-24
BOS,ATL,2022-04-25,87.59,2022-04-25,2022-04-25
BOS,ATL,2022-04-26,66.97,2022-04-26,2022-04-26
BOS,ATL,2022-04-27,66.97,2022-04-27,2022-04-27
BOS,ATL,2022-04-28,110.59,2022-04-28,2022-04-28
BOS,ATL,2022-04-29,117.96,2022-04-29,2022-04-29
BOS,ATL,2022-04-30,66.97,2022-04-30,2022-04-30
BOS,ATL,2022-05-01,160.59,2022-05-01,2022-05-01
BOS,ATL,2022-05-02,66.97,2022-05-02,2022-05-02
BOS,ATL,2022-05-03,65.88,2022-05-03,2022-05-03
BOS,ATL,2022-05-04,65.88,2022-05-04,2022-05-04
BOS,ATL,2022-05-05,89.98,2022-05-05,2022-05-05
BOS,ATL,2022-05-06,90.16,2022-05-06,2022-05-06
BOS,ATL,2022-05-07,66.97,2022-05-07,2022-05-07
BOS,ATL,2022-05-08,87.59,2022-05-08,2022-05-08
BOS,ATL,2022-05-09,65.88,2022-05-09,2022-05-09
BOS,ATL,2022-05-10,65.78,2022-05-10,2022-05-10
BOS,ATL,2022-05-11,65.88,2022-05-11,2022-05-11
BOS,ATL,2022-05-12,66.06,2022-05-12,2022-05-12
BOS,ATL,2022-05-13,66.06,2022-05-13,2022-05-13
BOS,ATL,2022-05-14,65.78,2022-05-14,2022-05-14
BOS,ATL,2022-05-15,92.78,2022-05-15,2022-05-15
BOS,ATL,2022-05-16,65.88,2022-05-16,2022-05-16
BOS,ATL,2022-05-17,104.6,2022-05-17,2022-05-17
BOS,ATL,2022-05-18,66.97,2022-05-18,2022-05-18
BOS,ATL,2022-05-19,66.06,2022-05-19,2022-05-19
BOS,ATL,2022-05-20,87.59,2022-05-20,2022-05-20
BOS,ATL,2022-05-21,65.78,2022-05-21,2022-05-21
BOS,ATL,2022-05-22,89.98,2022-05-22,2022-05-22
BOS,ATL,2022-05-23,68.68,2022-05-23,2022-05-23
BOS,ATL,2022-05-24,65.88,2022-05-24,2022-05-24
BOS,ATL,2022-05-25,87.59,2022-05-25,2022-05-25
BOS,ATL,2022-05-26,115.78,2022-05-26,2022-05-26
BOS,ATL,2022-05-27,153.99,2022-05-27,2022-05-27
BOS,ATL,2022-05-28,65.88,2022-05-28,2022-05-28
BOS,ATL,2022-05-29,65.88,2022-05-29,2022-05-29
BOS,ATL,2022-05-30,110.59,2022-05-30,2022-05-30
BOS,ATL,2022-05-31,87.59,2022-05-31,2022-05-31
BOS,ATL,2022-06-01,87.59,2022-06-01,2022-06-01
BOS,ATL,2022-06-02,87.59,2022-06-02,2022-06-02
BOS,ATL,2022-06-03,110.59,2022-06-03,2022-06-03
BOS,CLT,2022-04-17,268.6,2022-04-17,2022-04-17
BOS,CLT,2022-04-18,277.6,2022-04-18,2022-04-18
BOS,CLT,2022-04-19,187.6,2022-04-19,2022-04-19
BOS,CLT,2022-04-20,112.6,2022-04-20,2022-04-20
BOS,CLT,2022-04-21,92.6,2022-04-21,2022-04-21
BOS,CLT,2022-04-22,168.61,2022-04-22,2022-04-22
BOS,CLT,2022-04-23,211.6,2022-04-23,2022-04-23
BOS,CLT,2022-04-24,137.6,2022-04-24,2022-04-24
BOS,CLT,2022-04-25,68.6,2022-04-25,2022-04-25
BOS,CLT,2022-04-26,68.6,2022-04-26,2022-04-26
BOS,CLT,2022-04-27,68.6,2022-04-27,2022-04-27
BOS,CLT,2022-04-28,77.6,2022-04-28,2022-04-28
BOS,CLT,2022-04-29,112.6,2022-04-29,2022-04-29
BOS,CLT,2022-04-30,77.6,2022-04-30,2022-04-30
BOS,CLT,2022-05-01,68.6,2022-05-01,2022-05-01
BOS,CLT,2022-05-02,68.6,2022-05-02,2022-05-02
BOS,CLT,2022-05-03,68.6,2022-05-03,2022-05-03
BOS,CLT,2022-05-04,68.6,2022-05-04,2022-05-04
BOS,CLT,2022-05-05,112.6,2022-05-05,2022-05-05
BOS,CLT,2022-05-06,83.6,2022-05-06,2022-05-06
BOS,CLT,2022-05-07,83.6,2022-05-07,2022-05-07
BOS,CLT,2022-05-08,68.6,2022-05-08,2022-05-08
BOS,CLT,2022-05-09,68.6,2022-05-09,2022-05-09
BOS,CLT,2022-05-10,68.6,2022-05-10,2022-05-10
BOS,CLT,2022-05-11,68.6,2022-05-11,2022-05-11
BOS,CLT,2022-05-12,68.6,2022-05-12,2022-05-12
BOS,CLT,2022-05-13,83.6,2022-05-13,2022-05-13
BOS,CLT,2022-05-14,68.6,2022-05-14,2022-05-14
BOS,CLT,2022-05-15,68.6,2022-05-15,2022-05-15
BOS,CLT,2022-05-16,68.6,2022-05-16,2022-05-16
BOS,CLT,2022-05-17,68.6,2022-05-17,2022-05-17
BOS,CLT,2022-05-18,68.6,2022-05-18,2022-05-18
BOS,CLT,2022-05-19,83.6,2022-05-19,2022-05-19
BOS,CLT,2022-05-20,83.6,2022-05-20,2022-05-20
BOS,CLT,2022-05-21,68.6,2022-05-21,2022-05-21
BOS,CLT,2022-05-22,137.6,2022-05-22,2022-05-22
BOS,CLT,2022-05-23,77.6,2022-05-23,2022-05-23
BOS,CLT,2022-05-24,68.6,2022-05-24,2022-05-24
BOS,CLT,2022-05-25,68.6,2022-05-25,2022-05-25
BOS,CLT,2022-05-26,128.6,2022-05-26,2022-05-26
BOS,CLT,2022-05-27,188.6,2022-05-27,2022-05-27
BOS,CLT,2022-05-28,88.6,2022-05-28,2022-05-28
BOS,CLT,2022-05-29,88.6,2022-05-29,2022-05-29
BOS,CLT,2022-05-30,88.6,2022-05-30,2022-05-30
BOS,CLT,2022-05-31,88.6,2022-05-31,2022-05-31
BOS,CLT,2022-06-01,88.6,2022-06-01,2022-06-01
BOS,CLT,2022-06-02,88.6,2022-06-02,2022-06-02
BOS,CLT,2022-06-03,88.6,2022-06-03,2022-06-03
BOS,DEN,2022-04-17,313.6,2022-04-17,2022-04-17
BOS,DEN,2022-04-18,313.6,2022-04-18,2022-04-18
BOS,DEN,2022-04-19,267.21,2022-04-19,2022-04-19
BOS,DEN,2022-04-20,267.21,2022-04-20,2022-04-20
BOS,DEN,2022-04-21,242.2,2022-04-21,2022-04-21
BOS,DEN,2022-04-22,278.6,2022-04-22,2022-04-22
BOS,DEN,2022-04-23,179.58,2022-04-23,2022-04-23
BOS,DEN,2022-04-24,218.6,2022-04-24,2022-04-24
BOS,DEN,2022-04-25,201.7,2022-04-25,2022-04-25
BOS,DEN,2022-04-26,125.78,2022-04-26,2022-04-26
BOS,DEN,2022-04-27,125.78,2022-04-27,2022-04-27
BOS,DEN,2022-04-28,176.59,2022-04-28,2022-04-28
BOS,DEN,2022-04-29,176.59,2022-04-29,2022-04-29
BOS,DEN,2022-04-30,125.78,2022-04-30,2022-04-30
BOS,DEN,2022-05-01,125.78,2022-05-01,2022-05-01
BOS,DEN,2022-05-02,154.78,2022-05-02,2022-05-02
BOS,DEN,2022-05-03,125.78,2022-05-03,2022-05-03
BOS,DEN,2022-05-04,167.7,2022-05-04,2022-05-04
BOS,DEN,2022-05-05,168.61,2022-05-05,2022-05-05
BOS,DEN,2022-05-06,168.61,2022-05-06,2022-05-06
BOS,DEN,2022-05-07,168.61,2022-05-07,2022-05-07
BOS,DEN,2022-05-08,113.6,2022-05-08,2022-05-08
